time,sm_c4grass,rfe,rfe_filled,temperature_2m_mean (°C),relative_humidity_2m_mean (%)
12/05/2021,33.82,3.4,3.4,24.5,84
13/05/2021,31.1,0,0,25.2,79
14/05/2021,27.31,0,0,26.5,65
15/05/2021,24.02,0,0,28.3,51
16/05/2021,21.59,0,0,29.1,50
17/05/2021,20.86,0,0,30.7,43
18/05/2021,20.62,0,0,31,43
19/05/2021,20.42,0,0,30.3,44
20/05/2021,20.23,0,0,29.7,48
21/05/2021,20.07,0,0,30.2,43
22/05/2021,19.91,0,0,30.2,39
23/05/2021,19.77,0,0,30.2,40
24/05/2021,19.62,0,0,29.9,42
25/05/2021,19.48,0,0,29.8,44
26/05/2021,19.35,0,0,29.4,43
27/05/2021,19.22,0,0,29.3,39
28/05/2021,19.08,0,0,28.9,44
29/05/2021,18.95,0,0,29.1,45
30/05/2021,18.82,0,0,29.6,42
31/05/2021,18.7,0,0,29.8,41
01/06/2021,18.58,0,0,28.9,44
02/06/2021,18.46,0,0,28.9,42
03/06/2021,18.36,0,0,29.4,42
04/06/2021,18.26,0,0,29.6,42
05/06/2021,18.16,0,0,29.7,40
06/06/2021,18.07,0,0,30,39
07/06/2021,17.98,0,0,29.9,38
08/06/2021,17.89,0,0,29.3,39
09/06/2021,17.81,0,0,28.7,43
10/06/2021,17.73,0,0,28.5,46
11/06/2021,17.66,0,0,29,44
12/06/2021,17.58,0,0,28.9,43
13/06/2021,17.51,0,0,28.6,42
14/06/2021,17.44,0,0,28.6,40
15/06/2021,17.38,0,0,29,42
16/06/2021,17.32,0,0,29.4,42
17/06/2021,17.26,0,0,29.4,40
18/06/2021,17.2,0,0,29.3,39
19/06/2021,17.14,0,0,28.6,44
20/06/2021,17.09,0,0,28.2,43
21/06/2021,17.04,0,0,28.3,40
22/06/2021,16.99,0,0,28.1,43
23/06/2021,16.93,0,0,28,45
24/06/2021,16.88,0,0,27.8,44
25/06/2021,16.84,0,0,28.3,41
26/06/2021,16.79,0,0,28.1,43
27/06/2021,16.74,0,0,28.2,42
28/06/2021,16.7,0,0,27.6,43
29/06/2021,16.65,0,0,27.9,45
30/06/2021,16.61,0,0,27.4,48
01/07/2021,16.57,0,0,27.9,47
02/07/2021,16.53,0,0,28.3,44
03/07/2021,16.49,0,0,28.7,41
04/07/2021,16.45,0,0,28.3,43
05/07/2021,16.41,0,0,28.2,43
06/07/2021,16.37,0,0,27.7,46
07/07/2021,16.34,0,0,26.5,52
08/07/2021,16.31,0,0,26.8,52
09/07/2021,16.27,0,0,27.2,54
10/07/2021,16.24,0,0,28.5,45
11/07/2021,16.2,3.7,3.7,29.1,42
12/07/2021,16.17,0,0,29,41
13/07/2021,16.13,0,0,28.8,44
14/07/2021,16.1,0,0,26,56
15/07/2021,16.06,0,0,26.7,55
16/07/2021,16.03,0,0,28.3,46
17/07/2021,16.07,12.8,12.8,28.4,47
18/07/2021,17.29,1.8,1.8,27.4,50
19/07/2021,16.2,0,0,26.5,52
20/07/2021,15.79,0,0,27.3,50
21/07/2021,15.74,0,0,25,65
22/07/2021,15.69,0,0,27.6,52
23/07/2021,15.65,0,0,28.6,47
24/07/2021,15.62,0,0,22.9,77
25/07/2021,15.59,0,0,22.2,75
26/07/2021,15.56,0,0,24.1,65
27/07/2021,15.53,0,0,25.2,55
28/07/2021,15.5,0,0,26,49
29/07/2021,15.48,0,0,27.4,44
30/07/2021,15.45,0,0,27.9,45
31/07/2021,15.42,0,0,28.4,40
01/08/2021,15.39,0,0,28.4,40
02/08/2021,15.36,0,0,27,44
03/08/2021,15.33,0,0,28.6,38
04/08/2021,15.29,0,0,29.2,38
05/08/2021,15.26,0,0,28.5,41
06/08/2021,15.22,0,0,28.7,39
07/08/2021,15.19,0,0,28.4,41
08/08/2021,15.16,2.8,2.8,28.5,41
09/08/2021,15.12,0,0,27.9,49
10/08/2021,15.09,0,0,26.7,64
11/08/2021,15.06,0,0,26.7,63
12/08/2021,15.03,0,0,27.9,51
13/08/2021,15,0,0,28.8,40
14/08/2021,14.97,0,0,29.4,40
15/08/2021,14.94,0,0,28.2,48
16/08/2021,14.91,0,0,28.3,48
17/08/2021,14.88,0,0,29,40
18/08/2021,14.86,0,0,28.6,42
19/08/2021,14.83,0,0,28.8,40
20/08/2021,14.81,0,0,29.3,38
21/08/2021,14.78,0,0,29.2,40
22/08/2021,14.76,0,0,29.3,43
23/08/2021,14.74,0,0,29.4,40
24/08/2021,14.71,0,0,29,37
25/08/2021,14.69,0,0,29.3,36
26/08/2021,14.67,0,0,28.9,37
27/08/2021,14.65,0,0,29.1,36
28/08/2021,14.63,0,0,29.7,37
29/08/2021,14.61,0.5,0.5,29.9,38
30/08/2021,14.59,0,0,29.2,48
31/08/2021,14.56,0,0,30.4,41
01/09/2021,14.54,0,0,30,41
02/09/2021,14.52,0,0,30.4,39
03/09/2021,14.5,0,0,29.5,43
04/09/2021,14.48,0,0,29,39
05/09/2021,14.46,0,0,29.5,39
06/09/2021,14.44,0.8,0.8,28.9,48
07/09/2021,14.41,0,0,29.5,42
08/09/2021,14.39,0,0,28.6,43
09/09/2021,14.36,0,0,27.1,53
10/09/2021,14.34,0,0,28.9,48
11/09/2021,14.31,0,0,29.3,37
12/09/2021,14.29,0,0,29.3,36
13/09/2021,14.27,0,0,29.2,42
14/09/2021,14.24,0,0,29.2,39
15/09/2021,14.22,0,0,29.9,41
16/09/2021,14.2,0,0,30.5,41
17/09/2021,14.18,0,0,30.6,40
18/09/2021,14.16,0.7,0.7,25.8,68
19/09/2021,14.14,0.4,0.4,25.2,78
20/09/2021,14.12,0,0,26.9,62
21/09/2021,14.1,0,0,29.2,49
22/09/2021,14.07,0,0,30,40
23/09/2021,14.05,0,0,30,40
24/09/2021,14.02,0,0,29.9,39
25/09/2021,14,0,0,29.9,39
26/09/2021,13.98,0,0,29.5,41
27/09/2021,13.96,0,0,30.3,41
28/09/2021,13.94,0,0,30.7,37
29/09/2021,13.92,0,0,30.9,36
30/09/2021,13.9,0,0,30.5,43
01/10/2021,13.88,0,0,30.8,42
02/10/2021,13.87,0,0,28.3,49
03/10/2021,13.85,0,0,29.9,43
04/10/2021,13.83,0,0,30.7,42
05/10/2021,13.82,0,0,30.6,40
06/10/2021,13.8,0,0,30.5,38
07/10/2021,13.79,1.7,1.7,31.4,35
08/10/2021,13.77,0,0,29.7,48
09/10/2021,13.74,0,0,31.1,40
10/10/2021,13.72,0,0,31.1,41
11/10/2021,13.7,1.2,1.2,31,40
12/10/2021,13.68,0.4,0.4,30.3,39
13/10/2021,13.66,0,0,29.8,37
14/10/2021,13.64,0,0,30.6,40
15/10/2021,13.62,0,0,31,35
16/10/2021,13.59,0,0,31.2,34
17/10/2021,13.57,0,0,31.5,35
18/10/2021,13.55,0,0,31.9,36
19/10/2021,13.53,0,0,31.2,39
20/10/2021,13.51,0,0,29.6,47
21/10/2021,13.49,0,0,29.9,43
22/10/2021,13.47,0,0,30.8,39
23/10/2021,13.46,0,0,30.7,39
24/10/2021,13.44,0,0,31.3,39
25/10/2021,13.42,0,0,31.6,38
26/10/2021,13.41,0,0,30.4,42
27/10/2021,13.39,0,0,30.4,42
28/10/2021,13.37,0,0,30.6,38
29/10/2021,13.36,0,0,30.6,39
30/10/2021,13.35,1.2,1.2,31.3,37
31/10/2021,13.33,0,0,30.9,37
01/11/2021,13.32,0,0,30.6,38
02/11/2021,13.3,0,0,30.8,37
03/11/2021,13.29,0,0,31.2,37
04/11/2021,13.28,3.7,3.7,30.5,40
05/11/2021,13.26,0,0,30.8,39
06/11/2021,13.24,0,0,31.1,38
07/11/2021,13.23,0,0,30.6,44
08/11/2021,13.21,0,0,30.6,41
09/11/2021,13.19,0,0,28.2,57
10/11/2021,13.16,0,0,29.8,47
11/11/2021,13.14,0,0,31.1,35
12/11/2021,13.12,0,0,31.1,35
13/11/2021,13.1,0,0,30.7,39
14/11/2021,13.09,0,0,30.5,42
15/11/2021,13.07,0,0,30.2,42
16/11/2021,13.05,0,0,30.6,40
17/11/2021,13.04,0,0,30.6,41
18/11/2021,13.02,0,0,29.6,46
19/11/2021,13.01,0,0,30.1,40
20/11/2021,12.99,0,0,30.5,40
21/11/2021,12.98,0,0,30.8,39
22/11/2021,12.96,0,0,31,36
23/11/2021,12.95,0,0,30.1,41
24/11/2021,12.94,0,0,31,34
25/11/2021,12.93,3.5,3.5,31,34
26/11/2021,12.91,0,0,30.9,34
27/11/2021,12.9,0,0,29.8,47
28/11/2021,12.89,0,0,25.9,68
29/11/2021,12.87,0,0,27.1,64
30/11/2021,12.86,0,0,28.2,52
01/12/2021,12.84,0,0,28.7,47
02/12/2021,12.82,0,0,29.3,44
03/12/2021,12.81,0,0,29.1,47
04/12/2021,12.79,0,0,29.2,49
05/12/2021,12.77,0,0,29.1,46
06/12/2021,12.75,0,0,29,47
07/12/2021,12.73,0,0,29.4,45
08/12/2021,12.71,0,0,29.3,46
09/12/2021,12.7,0,0,30.1,42
10/12/2021,12.68,0,0,29.9,40
11/12/2021,12.67,0,0,29.1,35
12/12/2021,12.65,0,0,29.3,34
13/12/2021,12.64,0,0,29.9,38
14/12/2021,12.62,0,0,29.7,45
15/12/2021,12.61,0,0,29.6,46
16/12/2021,12.59,6.5,6.5,29.6,43
17/12/2021,12.58,0,0,29.6,41
18/12/2021,12.57,0,0,30.3,40
19/12/2021,12.56,0,0,30.2,46
20/12/2021,12.54,0,0,29.7,49
21/12/2021,12.53,0,0,29.3,51
22/12/2021,12.52,0,0,29.1,53
23/12/2021,12.51,0,0,29.8,47
24/12/2021,12.5,5.4,5.4,29.8,46
25/12/2021,12.48,0,0,29.6,49
26/12/2021,12.46,0,0,29.8,48
27/12/2021,12.45,0,0,29.6,45
28/12/2021,12.43,0,0,29.6,40
29/12/2021,12.42,0,0,29.7,39
30/12/2021,12.4,0,0,30.2,39
31/12/2021,12.39,0,0,29.8,36
01/01/2022,12.37,0,0,30.3,34
02/01/2022,12.36,0,0,29.8,36
03/01/2022,12.34,0,0,29.8,38
04/01/2022,12.32,0,0,29.5,36
05/01/2022,12.31,0,0,30,35
06/01/2022,12.29,2.9,2.9,30.2,40
07/01/2022,12.27,0,0,30.5,40
08/01/2022,12.25,0,0,30.4,36
09/01/2022,12.24,0,0,30.3,35
10/01/2022,12.22,0,0,30.7,35
11/01/2022,12.21,1.2,1.2,30.9,33
12/01/2022,12.2,0,0,31,31
13/01/2022,12.18,0,0,30.7,28
14/01/2022,12.16,0,0,31,29
15/01/2022,12.15,0,0,31.6,31
16/01/2022,12.13,0.5,0.5,31.4,35
17/01/2022,12.15,11.4,11.4,24.2,74
18/01/2022,13.39,4.9,4.9,22.1,87
19/01/2022,14.04,0,0,23.9,78
20/01/2022,12.36,0,0,24.7,76
21/01/2022,12.04,0.3,0.3,25.2,59
22/01/2022,12.01,1.8,1.8,26.1,55
23/01/2022,11.98,0,0,27.3,41
24/01/2022,11.96,0,0,28.1,37
25/01/2022,11.94,0,0,29.6,31
26/01/2022,11.93,0,0,29.2,31
27/01/2022,11.92,0,0,29.1,36
28/01/2022,11.9,0,0,29.4,35
29/01/2022,11.89,0,0,30.1,33
30/01/2022,11.88,0,0,29.4,42
31/01/2022,11.86,0,0,29.4,39
01/02/2022,11.85,0,0,30.4,35
02/02/2022,11.84,0,0,30.8,34
03/02/2022,11.82,0,0,30.9,38
04/02/2022,11.81,0,0,31.1,32
05/02/2022,11.8,0,0,30.4,31
06/02/2022,11.79,0,0,30.8,21
07/02/2022,11.77,0,0,30.6,23
08/02/2022,11.76,0,0,30.5,36
09/02/2022,11.75,0,0,30.9,27
10/02/2022,11.74,0,0,30.9,29
11/02/2022,11.74,0,0,31,32
12/02/2022,11.73,0,0,31.4,31
13/02/2022,11.72,0,0,30.6,32
14/02/2022,11.71,0,0,31.1,29
15/02/2022,11.7,0,0,31,33
16/02/2022,11.69,0,0,31.1,33
17/02/2022,11.69,0,0,31.4,34
18/02/2022,11.68,0,0,31.4,33
19/02/2022,11.67,0,0,31.6,34
20/02/2022,11.67,0,0,32.3,30
21/02/2022,11.66,0,0,30.2,30
22/02/2022,11.66,0,0,30.4,29
23/02/2022,11.65,1.1,1.1,31.6,30
24/02/2022,11.64,0.4,0.4,31.1,40
25/02/2022,11.63,3,3,31.2,39
26/02/2022,11.62,0,0,30.7,38
27/02/2022,11.61,0,0,32.1,33
28/02/2022,11.59,0,0,33,31
01/03/2022,11.58,0,0,31.9,35
02/03/2022,11.57,0,0,32.1,31
03/03/2022,11.55,0,0,31.9,26
04/03/2022,11.54,0,0,32,27
05/03/2022,11.53,0,0,31.9,27
06/03/2022,11.52,0,0,31.8,29
07/03/2022,11.51,0,0,31.8,33
08/03/2022,11.5,0,0,31.5,32
09/03/2022,11.49,0,0,31.8,33
10/03/2022,11.48,0,0,31.9,34
11/03/2022,11.47,0,0,32.1,31
12/03/2022,11.47,0,0,31.7,30
13/03/2022,11.46,0,0,32.1,29
14/03/2022,11.45,0,0,32,34
15/03/2022,11.44,0,0,32.1,33
16/03/2022,11.43,0,0,32.4,32
17/03/2022,11.42,0,0,31.5,32
18/03/2022,11.42,0,0,31.5,35
19/03/2022,11.41,0,0,31.6,36
20/03/2022,11.4,0,0,32.6,35
21/03/2022,11.4,0,0,32.3,36
22/03/2022,11.39,0,0,32,37
23/03/2022,11.39,0,0,31,39
24/03/2022,11.38,2.5,2.5,29.3,47
25/03/2022,11.37,4.1,4.1,29.2,53
26/03/2022,11.35,0,0,29.6,54
27/03/2022,11.34,0,0,28,61
28/03/2022,11.33,0,0,30,51
29/03/2022,11.32,0,0,30.8,42
30/03/2022,11.3,0,0,30.9,39
31/03/2022,11.29,0,0,31.2,39
01/04/2022,11.28,0,0,31.3,38
02/04/2022,11.26,0,0,31.4,40
03/04/2022,11.25,0,0,31.5,36
04/04/2022,11.24,0,0,32.2,32
05/04/2022,11.22,0,0,32.7,30
06/04/2022,11.21,1.8,1.8,32.6,35
07/04/2022,11.2,0,0,32.2,33
08/04/2022,11.19,0,0,32,34
09/04/2022,11.18,0,0,31.5,37
10/04/2022,11.16,0,0,32,38
11/04/2022,11.15,1.6,1.6,31.8,39
12/04/2022,11.14,1.2,1.2,29.7,47
13/04/2022,11.13,0,0,30.6,46
14/04/2022,11.12,0,0,32,43
15/04/2022,11.1,7.2,7.2,28.1,64
16/04/2022,12.13,10.5,10.5,24.5,82
17/04/2022,13.98,5.9,5.9,25.7,81
18/04/2022,12.57,0,0,26.9,75
19/04/2022,11.11,0,0,28.8,60
20/04/2022,11.08,0,0,26.5,71
21/04/2022,11.06,3.7,3.7,26.2,71
22/04/2022,11.04,5.3,5.3,24.4,83
23/04/2022,11.01,0,0,24.8,82
24/04/2022,10.99,0,0,26.7,73
25/04/2022,10.98,0,0,25.9,72
26/04/2022,10.96,0.5,0.5,26,73
27/04/2022,11.06,9.6,9.6,27,68
28/04/2022,12.01,6.2,6.2,24.6,82
29/04/2022,11.62,0,0,24.5,84
30/04/2022,10.88,0.2,0.2,26,75
01/05/2022,11.32,8.6,8.6,25.5,79
02/05/2022,11.38,4.9,4.9,25.3,76
03/05/2022,11.05,0,0,25.4,77
04/05/2022,10.78,0,0,26.9,64
05/05/2022,10.76,0,0,28.8,53
06/05/2022,10.75,0,0,30.1,46
07/05/2022,10.74,0,0,30.4,46
08/05/2022,10.73,0,0,30.9,43
09/05/2022,10.72,0,0,30.9,42
10/05/2022,10.71,0,0,31.2,41
11/05/2022,10.7,0,0,31.2,42
12/05/2022,10.68,0,0,30.6,43
13/05/2022,10.67,0,0,30.9,38
14/05/2022,10.66,0,0,30.7,40
15/05/2022,10.65,0,0,29.9,42
16/05/2022,10.64,0,0,29.7,43
17/05/2022,10.63,0,0,29.2,47
18/05/2022,10.62,0,0,29.9,44
19/05/2022,10.61,0,0,30.1,41
20/05/2022,10.6,0,0,30.4,39
21/05/2022,10.59,0,0,30.4,40
22/05/2022,10.58,0,0,30.3,42
23/05/2022,10.58,0,0,30.8,42
24/05/2022,10.57,5.9,5.9,31,39
25/05/2022,10.56,2,2,27.9,54
26/05/2022,10.55,0,0,28.4,52
27/05/2022,10.54,11.4,11.4,28.7,53
28/05/2022,10.51,0,0,27.3,58
29/05/2022,10.49,3.8,3.8,25.4,70
30/05/2022,10.47,0,0,26.1,67
31/05/2022,10.44,0,0,27.9,50
01/06/2022,10.43,0,0,28.8,47
02/06/2022,10.41,0,0,28.9,45
03/06/2022,10.4,0,0,28.4,44
04/06/2022,10.39,0,0,28.3,42
05/06/2022,10.38,0,0,28.7,40
06/06/2022,10.37,0,0,29.1,42
07/06/2022,10.36,0,0,28.1,46
08/06/2022,10.35,0,0,24.6,70
09/06/2022,10.34,2.9,2.9,25.6,64
10/06/2022,10.33,0,0,27.2,52
11/06/2022,10.33,0,0,28.6,45
12/06/2022,10.32,0,0,29,41
13/06/2022,10.31,0,0,28.5,44
14/06/2022,10.3,0,0,28.8,40
15/06/2022,10.28,0,0,28.9,40
16/06/2022,10.27,0,0,28.9,44
17/06/2022,10.26,0,0,29.1,41
18/06/2022,10.25,0,0,28.7,42
19/06/2022,10.24,0,0,28.9,40
20/06/2022,10.23,0,0,28,48
21/06/2022,10.22,0,0,29,43
22/06/2022,10.21,0,0,29.3,40
23/06/2022,10.21,0,0,29.4,42
24/06/2022,10.2,2.5,2.5,28.9,43
25/06/2022,10.19,0,0,27.9,45
26/06/2022,10.18,0,0,28.4,41
27/06/2022,10.17,0,0,28.6,39
28/06/2022,10.16,0,0,28.2,40
29/06/2022,10.15,0,0,28.4,39
30/06/2022,10.14,0,0,27.8,45
01/07/2022,10.13,0,0,27.9,44
02/07/2022,10.12,0,0,27.8,42
03/07/2022,10.11,0,0,27.9,39
04/07/2022,10.1,0,0,27.9,39
05/07/2022,10.09,0,0,27.9,42
06/07/2022,10.08,0,0,28.4,40
07/07/2022,10.07,0,0,28.6,41
08/07/2022,10.07,0,0,27.6,48
09/07/2022,10.06,0,0,27.8,43
10/07/2022,10.05,0,0,27.6,43
11/07/2022,10.05,0,0,27.5,45
12/07/2022,10.04,0,0,27.5,45
13/07/2022,10.04,0,0,27.9,41
14/07/2022,10.03,0,0,28.7,39
15/07/2022,10.02,0,0,28.9,43
16/07/2022,10.02,0,0,28.2,46
17/07/2022,10.01,0,0,28.7,41
18/07/2022,10.01,0,0,28.4,40
19/07/2022,10,0,0,28.4,41
20/07/2022,9.99,0,0,28.5,40
21/07/2022,9.99,0,0,27.8,45
22/07/2022,9.98,0,0,28.4,42
23/07/2022,9.98,0,0,28,40
24/07/2022,9.97,0,0,28.4,41
25/07/2022,9.97,0,0,28.9,40
26/07/2022,9.96,0,0,28.4,42
27/07/2022,9.96,0,0,28.2,39
28/07/2022,9.95,0,0,28.1,42
29/07/2022,9.94,0,0,28.7,40
30/07/2022,9.94,0,0,28.5,43
31/07/2022,9.93,0,0,27.2,52
01/08/2022,9.93,3.4,3.4,26.4,57
02/08/2022,9.92,0,0,22.1,83
03/08/2022,9.92,0,0,23.5,75
04/08/2022,9.91,0,0,25.2,67
05/08/2022,9.9,0,0,26.6,53
06/08/2022,9.9,0,0,27.7,44
07/08/2022,9.89,0,0,28.5,40
08/08/2022,9.89,0,0,27.8,43
09/08/2022,9.88,0,0,28.6,40
10/08/2022,9.87,0,0,29.4,39
11/08/2022,9.87,0,0,28.6,45
12/08/2022,9.86,0,0,27.9,45
13/08/2022,9.86,0,0,26.8,47
14/08/2022,9.85,0,0,28.2,47
15/08/2022,9.85,0,0,27.9,52
16/08/2022,9.84,0,0,28.3,53
17/08/2022,9.84,0,0,27.3,57
18/08/2022,9.83,0,0,28.9,46
19/08/2022,9.83,0,0,29.5,40
20/08/2022,9.82,0,0,28.7,47
21/08/2022,9.82,0,0,29,49
22/08/2022,9.81,0,0,29.2,38
23/08/2022,9.81,0,0,28.6,39
24/08/2022,9.8,0,0,28.8,37
25/08/2022,9.8,0,0,29.2,36
26/08/2022,9.79,0,0,28.6,40
27/08/2022,9.79,0,0,27.5,45
28/08/2022,9.78,0,0,28.8,39
29/08/2022,9.78,0,0,29,38
30/08/2022,9.77,0,0,29.6,39
31/08/2022,9.77,0,0,29,39
01/09/2022,9.76,0,0,28.8,39
02/09/2022,9.76,0,0,29.1,37
03/09/2022,9.76,0,0,28.7,40
04/09/2022,9.75,0,0,28.4,46
05/09/2022,9.75,0,0,27.5,54
06/09/2022,9.74,2.8,2.8,26.3,67
07/09/2022,9.73,0,0,23.5,82
08/09/2022,9.72,0,0,24.9,72
09/09/2022,9.71,0,0,26.1,60
10/09/2022,9.7,0,0,28.5,43
11/09/2022,9.69,0,0,28.9,42
12/09/2022,9.68,0,0,29.5,39
13/09/2022,9.67,0,0,29.2,44
14/09/2022,9.66,0,0,28.1,50
15/09/2022,9.65,0,0,29.2,40
16/09/2022,9.64,0,0,29.1,38
17/09/2022,9.64,0,0,29,39
18/09/2022,9.63,0,0,29,40
19/09/2022,9.62,0,0,29.9,35
20/09/2022,9.61,0,0,29.3,44
21/09/2022,9.61,0,0,29.5,39
22/09/2022,9.6,0,0,29.2,38
23/09/2022,9.59,0,0,29.6,36
24/09/2022,9.59,0,0,29.6,34
25/09/2022,9.58,0,0,29.6,38
26/09/2022,9.57,0,0,30.1,36
27/09/2022,9.57,0,0,29.7,36
28/09/2022,9.56,0,0,29.8,34
29/09/2022,9.56,0,0,28.8,38
30/09/2022,9.55,0,0,29.7,36
01/10/2022,9.54,0,0,29.9,38
02/10/2022,9.54,0,0,29.7,38
03/10/2022,9.53,0,0,29.3,39
04/10/2022,9.53,0,0,29.6,42
05/10/2022,9.52,0,0,30.2,36
06/10/2022,9.52,0,0,29.8,41
07/10/2022,9.51,0,0,29.8,42
08/10/2022,9.51,1.4,1.4,29.6,40
09/10/2022,9.5,0,0,29.7,36
10/10/2022,9.49,0,0,29.7,39
11/10/2022,9.48,0,0,29.7,37
12/10/2022,9.47,0,0,30,35
13/10/2022,9.46,0,0,29.9,37
14/10/2022,9.45,0,0,30,38
15/10/2022,9.45,0,0,29.9,38
16/10/2022,9.44,0,0,30.1,37
17/10/2022,9.43,0,0,30.3,41
18/10/2022,9.43,0,0,30,42
19/10/2022,9.42,0,0,29.7,45
20/10/2022,9.41,0.9,0.9,30.4,39
21/10/2022,9.41,0,0,30.2,37
22/10/2022,9.4,0,0,30.1,39
23/10/2022,9.4,0,0,30.2,40
24/10/2022,9.39,0,0,30.7,38
25/10/2022,9.38,0,0,31.3,38
26/10/2022,9.38,0,0,31.2,40
27/10/2022,9.37,0,0,30.7,43
28/10/2022,9.37,0,0,29.5,51
29/10/2022,9.36,0,0,28.3,58
30/10/2022,9.36,0,0,27.5,60
31/10/2022,9.35,0,0,29.6,47
01/11/2022,9.35,0,0,30.5,42
02/11/2022,9.34,0.2,0.2,28.8,52
03/11/2022,9.34,2.3,2.3,28.4,50
04/11/2022,9.33,0.9,0.9,29.4,45
05/11/2022,9.32,1.3,1.3,30,44
06/11/2022,9.31,0,0,29.9,45
07/11/2022,9.3,0,0,30.4,41
08/11/2022,9.29,0,0,30.5,40
09/11/2022,9.28,0,0,30.5,39
10/11/2022,9.27,0,0,30.5,40
11/11/2022,9.26,0,0,29.1,48
12/11/2022,9.25,0,0,30,42
13/11/2022,9.25,0,0,29.1,47
14/11/2022,9.24,0,0,27.9,54
15/11/2022,9.23,3.5,3.5,28.6,54
16/11/2022,9.21,2.8,2.8,29.7,45
17/11/2022,9.2,0,0,29.7,43
18/11/2022,9.19,0,0,30,40
19/11/2022,9.18,0,0,28.1,56
20/11/2022,9.17,0,0,28.4,51
21/11/2022,9.16,0,0,29.6,45
22/11/2022,9.15,3.8,3.8,30.1,45
23/11/2022,9.14,0,0,26.2,66
24/11/2022,9.13,0,0,27.9,52
25/11/2022,9.12,0,0,29.2,46
26/11/2022,9.13,8,8,29.5,46
27/11/2022,9.1,1,1,29.4,46
28/11/2022,9.07,0,0,29.4,47
29/11/2022,9.05,0,0,29.7,42
30/11/2022,9.04,0,0,30,42
01/12/2022,9.03,0,0,29.4,41
02/12/2022,9.02,0,0,29.7,37
03/12/2022,9.01,0,0,29.5,43
04/12/2022,9,0,0,28.9,49
05/12/2022,9,0,0,29.7,40
06/12/2022,8.99,0,0,29.9,41
07/12/2022,8.98,0,0,30,42
08/12/2022,8.97,0,0,30.4,41
09/12/2022,8.96,0,0,25.6,71
10/12/2022,8.95,0,0,26.4,63
11/12/2022,8.94,5.8,5.8,26.9,61
12/12/2022,8.93,0,0,29.3,46
13/12/2022,8.92,0,0,29.8,40
14/12/2022,8.91,0,0,29.6,43
15/12/2022,8.9,0,0,29.5,43
16/12/2022,8.89,0,0,28.9,44
17/12/2022,8.89,0,0,29.3,44
18/12/2022,8.88,0,0,30,37
19/12/2022,8.87,0,0,29.9,29
20/12/2022,8.86,0,0,30.2,28
21/12/2022,8.86,0,0,30.1,35
22/12/2022,8.85,0,0,29.8,43
23/12/2022,8.84,0,0,29.7,45
24/12/2022,8.83,3.1,3.1,28.5,49
25/12/2022,8.82,0,0,28.5,49
26/12/2022,8.81,0,0,28.9,46
27/12/2022,8.81,0,0,28.4,46
28/12/2022,8.8,0,0,26.8,59
29/12/2022,8.79,0,0,29.1,46
30/12/2022,8.78,0,0,29.8,34
31/12/2022,8.77,0,0,30.3,29
01/01/2023,8.76,0,0,29.6,36
02/01/2023,8.76,0,0,27.7,51
03/01/2023,8.75,0,0,27.8,49
04/01/2023,8.74,0,0,28.7,37
05/01/2023,8.73,0,0,29.1,34
06/01/2023,8.73,0,0,30,26
07/01/2023,8.72,0,0,30,28
08/01/2023,8.72,0,0,30,34
09/01/2023,8.71,0,0,30.2,37
10/01/2023,8.7,0,0,30.7,37
11/01/2023,8.7,0,0,30.1,37
12/01/2023,8.69,0,0,30.1,36
13/01/2023,8.69,0,0,30.2,32
14/01/2023,8.68,0,0,29.8,30
15/01/2023,8.68,0,0,30.2,28
16/01/2023,8.68,0,0,30.2,29
17/01/2023,8.67,0,0,30.3,30
18/01/2023,8.67,0,0,29.9,26
19/01/2023,8.66,0,0,30.5,23
20/01/2023,8.66,0,0,30.7,30
21/01/2023,8.66,0,0,30.4,28
22/01/2023,8.65,0,0,30.7,25
23/01/2023,8.65,0,0,30.4,31
24/01/2023,8.64,0,0,30.6,33
25/01/2023,8.64,0,0,30.5,33
26/01/2023,8.64,0,0,30.5,29
27/01/2023,8.64,0,0,30.8,28
28/01/2023,8.63,0,0,29.9,28
29/01/2023,8.63,0,0,30.4,29
30/01/2023,8.63,0,0,30.3,31
31/01/2023,8.62,0,0,30.2,35
01/02/2023,8.62,0,0,30.8,34
02/02/2023,8.62,0,0,30.2,33
03/02/2023,8.61,0,0,30.5,29
04/02/2023,8.61,0,0,31.4,30
05/02/2023,8.61,0,0,30.4,31
06/02/2023,8.61,0,0,30.6,26
07/02/2023,8.6,0,0,30.3,30
08/02/2023,8.6,0,0,30.7,33
09/02/2023,8.6,0,0,31.3,31
10/02/2023,8.6,0,0,31.4,31
11/02/2023,8.6,0,0,31.7,28
12/02/2023,8.59,0,0,31,24
13/02/2023,8.59,0,0,30.6,26
14/02/2023,8.59,0,0,30.1,30
15/02/2023,8.59,0,0,30.6,29
16/02/2023,8.58,0,0,30.5,34
17/02/2023,8.58,0,0,31.2,29
18/02/2023,8.58,0,0,31.2,29
19/02/2023,8.58,0,0,30.5,29
20/02/2023,8.58,0,0,31,25
21/02/2023,8.58,0,0,30.7,27
22/02/2023,8.57,0,0,31.1,26
23/02/2023,8.57,0,0,31,31
24/02/2023,8.57,0,0,31.3,34
25/02/2023,8.57,0,0,31.7,35
26/02/2023,8.57,0,0,31.9,36
27/02/2023,8.56,0,0,31.9,36
28/02/2023,8.56,0,0,31,37
01/03/2023,8.56,0,0,31.8,32
