timestamp,temp,hum,rain,prev_sm,target_sm
40953600000,20.8,87,0.0,46.13,42.23
41040000000,21.7,78,0.0,42.23,37.46
41126400000,21.7,77,0.0,37.46,33.47
41212800000,22.1,74,0.0,33.47,30.09
41299200000,22.4,71,0.0,30.09,36.57
41385600000,22.1,73,0.0,36.57,38.04
41472000000,22.2,71,0.0,38.04,33.75
41558400000,22.0,75,0.0,33.75,30.25
41644800000,22.3,71,0.0,30.25,27.26
41731200000,21.7,74,0.0,27.26,24.72
41817600000,21.2,75,0.0,24.72,22.5
41904000000,21.4,75,0.0,22.5,20.46
41990400000,20.7,83,0.0,20.46,19.19
42076800000,20.9,81,0.0,19.19,18.52
42163200000,20.6,85,0.0,18.52,17.93
42249600000,20.4,89,23.8,17.93,19.64
42336000000,20.6,87,0.0,19.64,29.36
42422400000,20.7,86,0.0,29.36,26.45
42508800000,20.1,90,0.0,26.45,24.06
42595200000,21.4,79,0.0,24.06,21.83
42681600000,21.1,75,0.0,21.83,19.9
42768000000,20.7,86,0.0,19.9,18.26
42854400000,21.4,80,0.0,18.26,16.72
42940800000,21.4,71,0.0,16.72,15.34
43027200000,21.1,75,0.0,15.34,14.62
43113600000,21.2,77,0.0,14.62,14.18
43200000000,21.9,73,0.0,14.18,13.76
43286400000,21.0,78,0.0,13.76,13.37
43372800000,20.9,75,0.0,13.37,12.99
43459200000,21.2,73,0.0,12.99,12.62
43545600000,20.8,75,0.0,12.62,12.27
43632000000,20.4,78,0.0,12.27,11.94
43718400000,20.3,80,0.0,11.94,11.62
43804800000,20.4,77,0.0,11.62,11.31
43891200000,20.8,77,0.0,11.31,11.01
43977600000,21.1,72,0.0,11.01,10.74
44064000000,21.3,67,0.0,10.74,10.48
44150400000,21.4,72,0.0,10.48,10.22
44236800000,22.1,74,0.0,10.22,11.1
44323200000,21.5,77,0.0,11.1,14.88
44409600000,21.4,73,0.0,14.88,13.37
44496000000,21.5,68,0.0,13.37,11.75
44582400000,21.4,69,0.0,11.75,10.13
44668800000,21.4,72,0.0,10.13,9.11
44755200000,21.5,71,0.0,9.11,8.8
