time,sm_c4grass,rfe,rfe_filled,temperature_2m_mean (°C),relative_humidity_2m_mean (%)
26/05/2025,46.54,0,0,19.9,67
27/05/2025,44.03,0,0,18.7,80
28/05/2025,41.68,0,0,19.6,71
29/05/2025,39.4,0,0,19.9,67
30/05/2025,37.13,0,0,19.9,61
31/05/2025,35.06,0,0,19.5,60
01/06/2025,33.1,0,0,19.2,67
02/06/2025,31.16,0,0,20.1,69
03/06/2025,29.77,0,0,20.2,65
04/06/2025,28.95,0,0,20,67
05/06/2025,28.22,0,0,19.8,71
06/06/2025,27.6,0,0,18.6,78
07/06/2025,26.96,0,0,19.3,72
08/06/2025,26.25,0,0,19.2,72
09/06/2025,25.53,0,0,18.7,78
10/06/2025,24.84,0,0,18.9,66
11/06/2025,24.18,0,0,19.1,70
12/06/2025,23.5,0,0,19.3,72
13/06/2025,22.83,0,0,19.2,60
14/06/2025,22.2,0,0,18.6,63
15/06/2025,21.59,0,0,19.1,59
16/06/2025,21.01,0,0,19,61
17/06/2025,20.48,0,0,19.4,64
18/06/2025,19.97,0,0,19.2,65
19/06/2025,19.5,0,0,19.4,68
20/06/2025,19.46,11.3,11.3,18.7,76
21/06/2025,19.22,0,0,19.4,73
22/06/2025,18.19,0,0,19.4,71
23/06/2025,17.63,0,0,19.3,68
24/06/2025,17.16,0,0,19,62
25/06/2025,16.68,0,0,18.7,66
26/06/2025,16.21,0,0,19.5,72
27/06/2025,15.76,0,0,20.4,65
28/06/2025,15.39,0,0,18.9,70
29/06/2025,15.05,0,0,18.8,64
30/06/2025,14.68,0,0,18.2,64
01/07/2025,14.31,0,0,18.5,65
02/07/2025,13.95,0,0,19.4,60
03/07/2025,13.59,0,0,19,67
04/07/2025,13.22,0,0,19.8,63
05/07/2025,12.89,0,0,19.2,67
06/07/2025,12.56,0,0,19.4,66
07/07/2025,12.25,0,0,19.1,68
08/07/2025,11.95,0,0,18.7,67
09/07/2025,11.72,0,0,18.2,63
10/07/2025,11.5,0,0,19.4,56
11/07/2025,11.26,0,0,19.2,62
12/07/2025,11.02,0,0,19.3,67
13/07/2025,10.76,0,0,19,68
14/07/2025,10.5,0,0,19.5,60
15/07/2025,10.25,0,0,19.3,62
16/07/2025,10.01,0,0,19.4,62
17/07/2025,9.77,0,0,19.7,66
18/07/2025,9.54,0,0,19.3,67
19/07/2025,9.3,0,0,19.7,62
20/07/2025,9.06,0,0,18.3,63
21/07/2025,8.84,0,0,18.6,64
22/07/2025,8.62,0,0,17.9,68
23/07/2025,8.41,0,0,17.2,71
24/07/2025,8.2,0,0,18.6,62
25/07/2025,7.99,0,0,19.4,61
26/07/2025,7.79,0,0,19.2,57
27/07/2025,7.59,0,0,18.7,57
28/07/2025,7.39,0,0,18.5,60
29/07/2025,7.22,0,0,18.4,60
30/07/2025,7.05,0,0,18.6,57
31/07/2025,6.88,0,0,19.3,59
01/08/2025,6.71,0,0,18.6,64
02/08/2025,6.55,0,0,18.5,67
03/08/2025,6.39,0,0,18.4,65
04/08/2025,6.24,0,0,18.4,61
05/08/2025,6.11,0,0,17.3,66
06/08/2025,6,0,0,18.4,61
07/08/2025,5.87,0,0,19.5,69
08/08/2025,5.75,0,0,17,81
09/08/2025,5.64,0,0,16.5,80
10/08/2025,5.52,0,0,17.6,73
11/08/2025,5.39,0,0,18,68
12/08/2025,5.27,0,0,17.6,70
13/08/2025,5.14,0,0,18.7,62
14/08/2025,5.02,0,0,19.3,57
15/08/2025,4.9,0,0,19.5,64
16/08/2025,4.8,0,0,18.9,71
17/08/2025,4.7,6.8,6.8,18.4,79
18/08/2025,4.61,0,0,17.4,80
19/08/2025,4.51,0,0,17.6,74
20/08/2025,4.4,0,0,17.8,68
21/08/2025,4.29,0,0,17.9,67
22/08/2025,4.19,0,0,18,64
23/08/2025,4.11,0,0,17.3,64
24/08/2025,4.02,0,0,18.2,69
25/08/2025,3.93,0,0,19.3,65
26/08/2025,3.83,0,0,19.5,60
27/08/2025,3.74,0,0,20,58
28/08/2025,3.65,0,0,19.6,60
29/08/2025,3.56,0,0,18.8,58
30/08/2025,3.49,0,0,19.2,54
31/08/2025,3.4,0,0,19,56
01/09/2025,3.32,0,0,19.8,58
02/09/2025,3.25,0,0,19.3,58
03/09/2025,3.17,0,0,19.5,55
04/09/2025,3.1,0,0,19.6,59
05/09/2025,3.04,0,0,19.9,60
06/09/2025,2.97,0,0,20.2,54
07/09/2025,2.9,0,0,19.6,54
08/09/2025,2.84,0,0,20.2,58
09/09/2025,2.78,0,0,20.9,60
10/09/2025,2.71,0,0,20.4,63
11/09/2025,2.65,0,0,20.2,59
12/09/2025,2.59,0,0,20,55
13/09/2025,2.53,0,0,20.3,57
14/09/2025,2.48,0,0,20.9,50
15/09/2025,2.43,0,0,20.2,61
16/09/2025,2.38,5.6,5.6,20.5,63
17/09/2025,2.33,0,0,21,55
18/09/2025,2.28,0,0,20.7,64
19/09/2025,2.23,0,0,21.5,58
20/09/2025,2.17,0,0,19.8,57
21/09/2025,2.12,0,0,20.2,59
22/09/2025,2.08,0,0,20.2,58
23/09/2025,2.04,0,0,20.9,51
24/09/2025,1.99,0,0,20.3,53
25/09/2025,1.95,0,0,20.7,53
26/09/2025,1.91,8.4,8.4,21,58
27/09/2025,1.86,0,0,21.5,54
28/09/2025,1.82,0,0,20.9,57
29/09/2025,1.78,0,0,21.3,56
30/09/2025,1.74,0,0,21.1,60
01/10/2025,1.7,0,0,21.3,44
02/10/2025,1.67,0,0,21.5,43
03/10/2025,3.48,25.3,25.3,21.1,52
04/10/2025,3.46,0,0,19.4,73
05/10/2025,2.14,0,0,20,69
06/10/2025,1.59,0,0,20,65
07/10/2025,1.55,0,0,20,66
08/10/2025,1.51,0,0,20.2,63
09/10/2025,1.47,0,0,20.2,63
10/10/2025,1.43,0,0,20.2,62
11/10/2025,1.4,0,0,20.3,57
12/10/2025,1.37,0,0,20.1,57
13/10/2025,1.34,0,0,20.6,59
14/10/2025,1.31,0,0,20.6,56
15/10/2025,1.28,0,0,20.7,57
16/10/2025,1.25,0,0,20.9,60
17/10/2025,1.23,0,0,19.7,69
18/10/2025,1.2,0,0,20.5,61
19/10/2025,1.18,0,0,20.5,55
20/10/2025,1.16,0,0,20.9,52
21/10/2025,1.13,0,0,21.7,48
22/10/2025,1.11,0,0,20.1,57
23/10/2025,1.09,0,0,21,62
24/10/2025,1.07,0,0,19.9,74
25/10/2025,1.05,0,0,20.9,69
26/10/2025,1.03,4.7,4.7,21.1,67
27/10/2025,2.5,28.4,28.4,20.4,73
28/10/2025,15.41,33.1,33.1,20.2,77
29/10/2025,17.47,0,0,18.8,86
30/10/2025,14.82,0,0,19.2,81
31/10/2025,12.2,0,0,19.1,78
01/11/2025,14.33,8.3,8.3,19.5,76
02/11/2025,14.41,0,0,19.3,77
03/11/2025,11.56,0,0,19.5,73
04/11/2025,9.08,0,0,20.1,67
05/11/2025,7.06,0,0,20.4,64
06/11/2025,5.83,0,0,20.6,68
07/11/2025,5.47,0,0,20.6,69
08/11/2025,5.22,0,0,20.4,69
09/11/2025,4.98,0,0,18,84
10/11/2025,4.76,0,0,19.6,73
11/11/2025,4.54,0,0,20.3,68
12/11/2025,4.33,0,0,20.1,69
13/11/2025,4.14,0,0,19.7,74
14/11/2025,3.96,0,0,19.8,75
15/11/2025,3.8,0,0,20.6,67
16/11/2025,3.64,0,0,20.7,65
17/11/2025,3.48,0,0,20.6,67
18/11/2025,3.33,0,0,20,71
19/11/2025,3.2,0,0,20,66
20/11/2025,3.07,0,0,20.5,64
21/11/2025,2.95,0,0,21,57
22/11/2025,2.84,11.4,11.4,20.2,61
23/11/2025,2.72,0,0,19.6,67
24/11/2025,2.6,0,0,19.6,67
25/11/2025,2.49,0,0,20.4,69
26/11/2025,2.38,0,0,20,70
27/11/2025,2.28,0,0,20,69
28/11/2025,2.18,0,0,20.6,64
29/11/2025,2.09,0,0,20.6,66
30/11/2025,2.51,21.7,21.7,20.8,59
01/12/2025,5.77,0,0,20.3,59
02/12/2025,3.82,0,0,20.3,57
03/12/2025,2.31,0,0,20.8,60
04/12/2025,1.81,0,0,20.9,63
05/12/2025,1.73,0,0,20.7,61
06/12/2025,1.66,0,0,20.6,61
07/12/2025,1.59,0,0,20.3,64
08/12/2025,1.52,0,0,19.9,68
09/12/2025,1.46,0,0,20.4,64
10/12/2025,1.41,0,0,21.1,61
11/12/2025,1.36,0,0,21.2,63
12/12/2025,1.31,0,0,20.9,66
13/12/2025,1.27,0,0,20.2,70
14/12/2025,1.23,0,0,19.7,73
15/12/2025,1.18,0,0,20.7,68
16/12/2025,1.13,0,0,21.1,66
17/12/2025,1.09,0,0,21.6,63
18/12/2025,1.05,0,0,21.2,66
19/12/2025,1.01,0,0,19.8,76
20/12/2025,0.97,0,0,20.8,70
21/12/2025,0.94,0,0,19.2,79
22/12/2025,0.91,0,0,19.9,73
23/12/2025,0.88,0,0,20.3,69
24/12/2025,0.85,0,0,20.5,70
25/12/2025,0.82,0,0,21.4,65
26/12/2025,0.79,0,0,22.2,60
27/12/2025,1.51,24.2,24.2,22.1,65
28/12/2025,10.74,16.4,16.4,18.9,83
29/12/2025,22.52,12.8,12.8,19.8,72
30/12/2025,33.57,18.9,18.9,19.7,76
31/12/2025,32.64,0,0,20,70
01/01/2026,29.78,0,0,19.5,71
02/01/2026,26.98,0,0,19.9,65
03/01/2026,23.93,0,0,20.9,61
04/01/2026,21,0,0,21.2,61
05/01/2026,18.21,0,0,20.9,56
06/01/2026,15.6,0,0,20.6,51
07/01/2026,13.67,0,0,21.2,51
08/01/2026,12.82,0,0,21.4,46
09/01/2026,12.18,0,0,21.1,49
10/01/2026,11.6,0,0,20.6,57
11/01/2026,11.05,0,0,21.8,50
12/01/2026,10.54,0,0,20.6,60
13/01/2026,10.04,0,0,20.8,57
14/01/2026,9.57,0,0,20.2,51
15/01/2026,9.13,0,0,20.7,45
16/01/2026,8.72,0,0,21.8,45
17/01/2026,8.35,0,0,21.1,54
18/01/2026,7.98,0,0,21.3,62
19/01/2026,7.62,0,0,21.3,60
20/01/2026,7.27,0,0,21.6,54
21/01/2026,6.94,0,0,21.8,52
22/01/2026,6.62,0,0,20.9,57
23/01/2026,6.32,0,0,21.7,51
24/01/2026,6.04,0,0,22.2,44
25/01/2026,5.8,0,0,23,41
26/01/2026,5.59,0,0,23,44
27/01/2026,5.39,0,0,22.5,52
28/01/2026,5.19,0,0,22.7,52
29/01/2026,4.97,0,0,23,43
30/01/2026,4.77,0,0,22.7,45
31/01/2026,4.58,5.1,5.1,22.7,45
